state,county,agegrp,tot_pop,tot_male,tot_female,wac_male,wac_female,bac_male,bac_female,h_male,h_female
26,63,1,1583,789,794,762,762,28,16,43,38
26,63,2,1627,818,809,800,787,15,17,44,49
26,63,3,1674,853,821,832,803,18,15,46,27
26,63,4,1660,856,804,837,784,14,17,45,33
26,63,5,1508,805,703,781,680,16,12,36,17
26,63,6,1500,755,745,741,720,11,11,31,22
26,63,7,1449,764,685,744,662,12,10,37,21
26,63,8,1601,840,761,820,752,11,4,26,31
26,63,9,1434,730,704,719,688,5,11,27,21
26,63,10,1704,842,862,824,835,8,13,15,19
26,63,11,2004,1013,991,999,973,8,8,18,20
26,63,12,2472,1217,1255,1204,1237,3,8,10,18
26,63,13,2731,1338,1393,1328,1383,3,3,11,21
26,63,14,2521,1273,1248,1267,1237,3,4,13,19
26,63,15,1978,980,998,977,992,0,3,3,9
26,63,16,1501,698,803,685,795,1,1,7,7
26,63,17,995,413,582,412,578,0,2,7,4
26,63,18,1039,373,666,370,662,0,1,3,8
26,65,0,292406,142456,149950,112926,119698,21743,22592,11612,11769
26,65,1,16177,8180,7997,6143,5941,1949,1901,747,727
26,65,2,15961,8132,7829,6071,5982,2113,1768,872,889
26,65,3,15742,8059,7683,6142,5889,2060,1813,1108,1034
26,65,4,25440,12376,13064,9550,9990,2170,2436,1097,1270
26,65,5,39382,19701,19681,15229,15224,2765,2886,1516,1527
26,65,6,23517,12060,11457,9022,8601,1998,1974,1174,1015
26,65,7,18754,9495,9259,7416,7263,1318,1372,851,825
26,65,8,17444,8687,8757,6840,6922,1135,1240,799,798
26,65,9,15619,7668,7951,5976,6161,1034,1135,704,725
26,65,10,15467,7459,8008,5823,6229,958,1114,588,642
26,65,11,15238,7459,7779,6077,6385,922,995,552,540
26,65,12,16459,7847,8612,6561,7247,934,955,500,495
26,65,13,16559,7660,8899,6487,7606,854,965,408,410
26,65,14,14132,6437,7695,5607,6699,629,752,269,304
26,65,15,10692,4914,5778,4338,5105,417,479,197,231
26,65,16,7043,3076,3967,2737,3492,250,360,115,136
26,65,17,4108,1689,2419,1502,2134,137,227,62,83
26,65,18,4672,1557,3115,1405,2828,100,220,53,118
26,67,0,64697,34921,29776,31497,29240,3222,392,1835,1292
26,67,1,3704,1882,1822,1832,1777,76,78,120,120
26,67,2,3865,2014,1851,1966,1817,60,41,153,134
26,67,3,4161,2116,2045,2078,2010,43,50,186,155
26,67,4,4007,2218,1789,2016,1744,207,50,156,161
26,67,5,4404,2709,1695,2089,1651,601,41,168,119
26,67,6,4762,2896,1866,2340,1818,523,36,177,80
26,67,7,4231,2468,1763,2025,1728,426,18,139,87
26,67,8,4309,2437,1872,2093,1843,317,12,173,92
26,67,9,4140,2335,1805,2008,1781,302,15,149,82
26,67,10,4260,2396,1864,2105,1813,269,7,111,69
26,67,11,4312,2323,1989,2134,1959,168,7,113,53
26,67,12,4542,2383,2159,2246,2125,110,5,55,38
26,67,13,4156,2113,2043,2014,2017,74,9,47,33
26,67,14,3393,1686,1707,1642,1685,27,10,30,24
26,67,15,2656,1308,1348,1290,1335,7,5,21,19
26,67,16,1757,815,942,803,931,8,4,10,13
26,67,17,1098,454,644,452,639,0,0,11,10
26,67,18,940,368,572,364,567,4,4,16,3
26,69,0,25127,12469,12658,12104,12324,208,179,340,310
26,69,1,1169,610,559,593,540,21,22,30,22
26,69,2,1181,604,577,586,554,17,25,35,40
26,69,3,1110,549,561,530,535,17,17,19,25
26,69,4,1124,577,547,561,525,13,18,26,15
26,69,5,1059,546,513,519,484,14,13,24,26
26,69,6,1268,655,613,621,594,24,15,30,30
26,69,7,1094,549,545,522,535,20,5,38,17
26,69,8,1149,596,553,579,538,10,9,29,19
26,69,9,1119,537,582,511,561,13,10,23,25
26,69,10,1238,620,618,587,600,13,8,31,10
26,69,11,1576,805,771,775,748,8,7,10,16
26,69,12,2054,971,1083,952,1065,3,4,14,14
26,69,13,2423,1226,1197,1202,1176,14,5,11,9
26,69,14,2340,1168,1172,1148,1151,5,8,9,19
26,69,15,1950,935,1015,920,991,6,5,4,10
26,69,16,1482,733,749,721,738,4,4,1,9
26,69,17,971,446,525,442,517,4,2,1,1
26,69,18,820,342,478,335,472,2,2,5,3
26,71,0,11066,5520,5546,5388,5393,55,60,109,152
26,71,1,474,223,251,207,239,8,13,17,10
26,71,2,522,254,268,244,253,7,8,11,13
26,71,3,545,264,281,257,271,1,5,12,23
26,71,4,494,269,225,260,216,3,5,10,10
26,71,5,407,193,214,183,204,2,2,3,11
26,71,6,469,256,213,248,206,6,2,9,16
26,71,7,438,218,220,212,209,3,3,5,11
26,71,8,528,263,265,256,258,3,1,2,15
26,71,9,527,276,251,272,243,2,3,3,7
26,71,10,527,270,257,264,250,1,2,7,7
26,71,11,642,333,309,323,300,2,2,14,8
26,71,12,929,456,473,450,467,2,2,4,4
26,71,13,1109,557,552,545,537,8,4,1,5
26,71,14,1116,595,521,585,514,7,3,5,2
26,71,15,819,439,380,438,372,0,2,4,3
26,71,16,585,298,287,292,282,0,0,0,2
26,71,17,400,177,223,174,218,0,0,2,3
26,71,18,535,179,356,178,354,0,3,0,2
26,73,0,69872,33961,35911,30960,32728,1358,1517,1438,1451
26,73,1,3281,1689,1592,1494,1399,114,151,132,119
26,73,2,3283,1632,1651,1424,1447,122,111,123,139
26,73,3,3512,1806,1706,1621,1532,93,96,117,108
26,73,4,7382,3297,4085,2966,3708,189,262,161,182
26,73,5,13020,6102,6918,5585,6211,336,483,261,318
26,73,6,4962,2628,2334,2327,2028,157,143,130,109
26,73,7,3683,1906,1777,1724,1624,79,54,85,86
26,73,8,3731,1949,1782,1776,1624,47,39,103,63
26,73,9,3355,1680,1675,1497,1520,44,33,65,74
26,73,10,3255,1647,1608,1463,1450,49,25,70,62
26,73,11,3535,1759,1776,1614,1643,42,30,38,55
26,73,12,3817,1884,1933,1752,1800,19,29,50,43
26,73,13,3815,1803,2012,1705,1903,30,19,27,32
26,73,14,3282,1611,1671,1538,1587,15,11,39,23
26,73,15,2225,1049,1176,1006,1102,6,12,16,18
26,73,16,1574,718,856,695,820,7,10,14,11
26,73,17,1112,478,634,459,613,5,4,7,5
26,73,18,1048,323,725,314,717,4,5,0,4
26,75,0,158510,81003,77507,71962,71208,9345,6663,3065,2710
26,75,1,9040,4580,4460,4056,3944,703,741,266,217
26,75,2,9238,4809,4429,4278,3911,723,690,312,260
26,75,3,9529,4935,4594,4425,4118,716,652,290,304
26,75,4,9744,5015,4729,4440,4236,704,634,270,263
26,75,5,9642,5247,4395,4376,3959,935,522,263,230
26,75,6,10932,5888,5044,4941,4450,953,631,281,220
26,75,7,9601,5142,4459,4265,4038,847,394,224,213
26,75,8,9244,4933,4311,4149,3985,734,298,232,175
26,75,9,9223,5095,4128,4383,3780,653,304,203,149
26,75,10,9948,5247,4701,4582,4298,621,321,174,131
26,75,11,10431,5410,5021,4889,4656,474,304,152,138
26,75,12,11760,5937,5823,5398,5446,492,323,96,115
26,75,13,11226,5463,5763,5101,5417,306,284,89,107
26,75,14,9599,4725,4874,4476,4637,186,190,71,53
26,75,15,7455,3568,3887,3400,3723,137,137,56,58
26,75,16,5170,2355,2815,2255,2694,83,99,34,22
26,75,17,3272,1408,1864,1352,1789,34,63,23,24
26,75,18,3456,1246,2210,1196,2127,44,76,29,31
26,77,0,265066,129606,135460,109658,114390,18204,19346,6955,6868
26,77,1,15647,7941,7706,6424,6229,1723,1639,720,704
26,77,2,15838,8036,7802,6455,6321,1778,1683,697,693
26,77,3,15978,8262,7716,6672,6222,1819,1690,721,622
26,77,4,18380,9317,9063,7721,7344,1680,1740,638,723
26,77,5,31428,15356,16072,12614,13040,2196,2688,947,979
26,77,6,19981,10120,9861,8205,7955,1672,1820,610,610
26,77,7,16408,8384,8024,7135,6719,1071,1137,537,439
26,77,8,16316,8158,8158,6927,6842,1010,1044,419,470
26,77,9,14790,7356,7434,6187,6175,921,954,439,352
26,77,10,14477,7127,7350,6035,6156,892,926,354,323
26,77,11,14261,7025,7236,6019,6184,798,863,221,232
26,77,12,15403,7394,8009,6473,7031,747,814,200,212
26,77,13,15250,7281,7969,6482,7069,663,745,150,173
26,77,14,13552,6336,7216,5747,6511,483,580,119,115
26,77,15,10337,4726,5611,4290,5126,347,395,81,96
26,77,16,7217,3127,4090,2865,3735,207,286,52,60
26,77,17,4532,1878,2654,1746,2477,105,131,32,44
26,77,18,5271,1782,3489,1661,3254,92,211,18,21
26,79,0,18038,9220,8818,8987,8622,148,106,205,188
26,79,1,920,473,447,457,433,17,15,19,14
26,79,2,1028,530,498,522,489,12,14,27,20
26,79,3,1086,543,543,525,531,15,16,20,26
26,79,4,1000,533,467,516,450,16,13,20,15
26,79,5,881,468,413,434,402,17,3,16,6
26,79,6,1059,538,521,516,508,15,7,9,12
26,79,7,1087,548,539,534,527,9,4,13,15
26,79,8,1075,541,534,531,527,6,5,22,19
26,79,9,995,507,488,491,481,7,5,9,13
26,79,10,1072,564,508,551,491,11,5,10,14
26,79,11,1195,625,570,607,551,6,4,10,6
26,79,12,1436,712,724,699,705,5,3,6,7
26,79,13,1476,747,729,736,716,5,2,5,1
26,79,14,1272,681,591,674,578,4,3,2,6
26,79,15,1039,535,504,525,498,3,4,7,4
26,79,16,742,363,379,360,378,0,1,8,5
26,79,17,418,212,206,211,205,0,0,2,2
26,79,18,257,100,157,98,152,0,2,0,3
26,81,0,656955,324063,332892,275784,283039,40722,41811,36245,34995
26,81,1,43492,22229,21263,18393,17548,3891,3797,3660,3518
26,81,2,43549,22428,21121,18432,17388,4083,3754,3759,3630
26,81,3,43760,22518,21242,18349,17396,4134,3872,4044,3909
26,81,4,43075,21867,21208,17769,17191,3843,3631,3556,3665
26,81,5,44370,22126,22244,17897,18234,3708,3589,3301,3146
26,81,6,55002,27712,27290,22905,22834,3982,3739,3110,2790
26,81,7,49932,25149,24783,21412,21053,2825,2782,2713,2472
26,81,8,45064,22668,22396,19219,18938,2526,2562,2585,2331
26,81,9,38658,19051,19607,16245,16244,2028,2374,2272,2185
26,81,10,37812,18715,19097,15821,15891,1989,2207,1964,2042
26,81,11,38458,18973,19485,16429,16644,1846,2111,1639,1503
26,81,12,41822,20540,21282,18094,18778,1865,1982,1290,1173
26,81,13,39141,18955,20186,17059,17953,1536,1838,918,868
26,81,14,31954,15215,16739,13873,14976,1057,1338,650,599
26,81,15,22907,10484,12423,9583,11242,643,862,347,486
26,81,16,15513,6773,8740,6181,7918,392,607,200,356
26,81,17,10454,4322,6132,4010,5602,209,405,121,150
26,81,18,11992,4338,7654,4113,7209,165,361,116,172
26,83,0,2116,1082,1034,1075,1020,10,13,14,22
26,83,1,74,35,39,35,37,2,3,2,2
26,83,2,76,47,29,46,29,1,0,2,3
26,83,3,91,36,55,35,54,1,1,1,1
26,83,4,97,45,52,45,52,0,1,0,2
26,83,5,58,34,24,34,23,0,1,0,0
26,83,6,90,47,43,47,41,2,2,0,1
26,83,7,64,33,31,33,30,1,0,1,2
26,83,8,90,47,43,47,42,0,1,1,0
26,83,9,93,44,49,44,49,0,0,0,2
26,83,10,99,50,49,50,48,0,1,1,0
26,83,11,99,45,54,45,54,0,0,0,1
26,83,12,174,90,84,90,83,0,1,1,0
26,83,13,204,101,103,100,101,1,0,0,1
26,83,14,256,116,140,116,140,0,1,0,4
26,83,15,236,149,87,147,86,0,1,3,1
26,83,16,167,92,75,92,75,0,0,1,1
26,83,17,85,46,39,45,39,1,0,1,1
26,83,18,63,25,38,24,37,1,0,0,0
26,85,0,11853,5988,5865,5456,5290,572,565,143,150
26,85,1,557,300,257,269,237,54,33,8,7
26,85,2,520,269,251,245,232,42,34,7,14
26,85,3,555,270,285,250,263,31,32,13,11
26,85,4,487,242,245,223,212,30,41,14,10
26,85,5,448,239,209,207,176,35,32,9,15
26,85,6,483,241,242,203,219,40,24,20,4
26,85,7,482,246,236,209,221,36,17,11,12
26,85,8,531,239,292,222,263,18,28,3,14
26,85,9,513,264,249,233,224,25,18,9,14
26,85,10,709,373,336,333,304,38,28,8,13
26,85,11,750,370,380,347,351,19,23,12,6
26,85,12,1050,506,544,467,504,34,35,7,6
26,85,13,1230,613,617,581,552,30,57,8,8
26,85,14,1270,652,618,600,543,52,63,0,2
26,85,15,922,483,439,450,399,30,37,3,5
26,85,16,611,308,303,278,269,30,29,3,5
26,85,17,428,226,202,205,183,16,15,2,0
26,85,18,307,147,160,134,138,12,19,6,4
26,87,0,87607,44424,43183,43061,42377,1082,433,2109,2021
26,87,1,4102,2117,1985,2065,1944,59,47,151,138
26,87,2,4757,2469,2288,2409,2234,56,57,182,196
26,87,3,5235,2665,2570,2607,2509,64,62,194,227
26,87,4,5589,2970,2619,2785,2561,191,49,218,198
26,87,5,4875,2597,2278,2496,2211,98,39,156,159
26,87,6,5087,2696,2391,2592,2338,84,34,189,158
26,87,7,4568,2415,2153,2285,2105,90,25,144,114
26,87,8,4862,2474,2388,2339,2330,99,15,172,145
26,87,9,4903,2492,2411,2391,2349,72,12,115,136
26,87,10,5676,2839,2837,2734,2789,70,14,128,122
26,87,11,6817,3467,3350,3368,3298,70,20,123,111
26,87,12,7444,3759,3685,3672,3646,51,12,119,91
26,87,13,7159,3635,3524,3574,3460,39,17,96,85
26,87,14,5749,2839,2910,2804,2869,18,12,59,51
26,87,15,4386,2136,2250,2116,2217,10,8,37,43
26,87,16,3059,1467,1592,1448,1579,6,5,10,20
26,87,17,1819,846,973,841,965,2,2,9,22
26,87,18,1520,541,979,535,973,3,3,7,5
26,89,0,21761,10721,11040,10202,10441,126,167,492,488
26,89,1,902,455,447,418,394,15,19,50,53
26,89,2,917,481,436,405,381,13,16,61,47
26,89,3,999,502,497,453,446,13,24,48,49
26,89,4,1030,552,478,508,424,10,13,38,54
26,89,5,927,456,471,427,426,13,16,41,59
26,89,6,914,468,446,429,414,8,9,35,37
26,89,7,965,457,508,426,469,8,10,36,31
26,89,8,1046,540,506,502,481,10,7,42,32
26,89,9,981,493,488,475,462,5,7,30,20
26,89,10,1036,539,497,513,464,5,8,11,27
26,89,11,1169,553,616,523,587,2,12,34,18
26,89,12,1782,818,964,789,929,6,7,23,15
26,89,13,2137,1037,1100,1018,1058,3,3,14,13
26,89,14,2333,1115,1218,1089,1183,5,6,17,8
26,89,15,1732,877,855,865,838,4,1,5,9
26,89,16,1277,650,627,642,614,2,5,4,6
26,89,17,806,405,401,401,393,1,2,0,7
26,89,18,808,323,485,319,478,3,2,3,3
26,91,0,98451,49712,48739,47010,47284,2627,1376,4117,3932
26,91,1,5204,2622,2582,2496,2474,166,187,278,254
26,91,2,5473,2828,2645,2706,2537,173,176,326,292
26,91,3,5980,3122,2858,3000,2766,185,154,433,420
26,91,4,6574,3479,3095,3221,2941,290,175,422,387
26,91,5,6175,3270,2905,3042,2777,248,139,324,343
26,91,6,5986,3193,2793,2937,2710,236,90,361,306
26,91,7,5548,2964,2584,2676,2497,268,64,290,258
26,91,8,5890,3124,2766,2843,2644,250,89,305,282
26,91,9,5711,3008,2703,2750,2616,225,62,265,259
26,91,10,6237,3224,3013,3015,2950,183,41,239,198
26,91,11,6396,3259,3137,3058,3065,163,39,213,180
26,91,12,7038,3471,3567,3356,3472,91,53,176,166
26,91,13,7091,3500,3591,3405,3502,74,43,140,167
26,91,14,6240,3013,3227,2956,3171,33,23,126,127
26,91,15,5157,2439,2718,2401,2671,20,12,95,136
26,91,16,3418,1530,1888,1512,1869,5,10,61,63
26,91,17,2192,902,1290,883,1263,11,12,29,41
26,91,18,2141,764,1377,753,1359,6,7,34,53
26,93,0,191995,96195,95800,94055,93576,1111,902,2483,2414
26,93,1,9583,4907,4676,4781,4531,93,88,189,169
26,93,2,10635,5503,5132,5399,4988,85,95,196,227
26,93,3,11800,6015,5785,5890,5656,89,97,213,244
26,93,4,12444,6497,5947,6368,5804,100,90,241,203
26,93,5,11144,5834,5310,5677,5161,115,83,213,182
26,93,6,10701,5672,5029,5448,4876,118,76,191,160
26,93,7,10514,5348,5166,5157,5022,85,71,188,192
26,93,8,11084,5571,5513,5426,5328,68,34,196,158
26,93,9,10850,5488,5362,5358,5215,69,33,163,179
26,93,10,12907,6364,6543,6230,6363,60,42,163,175
26,93,11,14989,7417,7572,7247,7384,60,46,136,147
26,93,12,16169,8068,8101,7913,7965,59,47,116,130
26,93,13,14805,7398,7407,7285,7286,38,33,105,81
26,93,14,11876,5734,6142,5651,6042,31,30,66,62
26,93,15,9247,4486,4761,4427,4695,17,18,44,50
26,93,16,6352,3050,3302,3009,3266,8,11,22,21
26,93,17,3506,1601,1905,1572,1872,8,4,17,16
26,93,18,3389,1242,2147,1217,2122,8,4,24,18
26,95,0,6229,3710,2519,2785,2321,769,36,59,48
26,95,1,280,145,135,133,120,3,4,3,3
26,95,2,266,135,131,121,119,5,5,5,7
26,95,3,286,157,129,143,112,4,5,5,5
26,95,4,290,167,123,145,113,15,3,2,4
26,95,5,363,256,107,123,93,115,3,5,6
26,95,6,428,295,133,182,121,95,3,5,2
26,95,7,416,301,115,163,104,134,3,9,3
26,95,8,414,293,121,175,115,112,1,8,2
26,95,9,403,274,129,169,118,102,1,0,0
26,95,10,418,267,151,180,142,79,2,4,5
26,95,11,400,248,152,183,144,53,1,7,2
26,95,12,458,259,199,212,185,37,2,2,2
26,95,13,494,260,234,234,216,9,1,3,2
26,95,14,380,200,180,186,164,2,2,0,0
26,95,15,324,183,141,174,135,0,0,1,1
26,95,16,247,110,137,106,132,3,0,0,0
26,95,17,199,96,103,92,96,1,0,0,3
26,95,18,163,64,99,64,92,0,0,0,1
26,97,0,10799,5487,5312,4320,4206,236,221,102,111
26,97,1,438,203,235,154,169,7,13,4,12
26,97,2,433,229,204,177,150,9,10,11,11
26,97,3,482,256,226,181,163,8,10,18,11
26,97,4,539,284,255,202,183,5,10,6,9
26,97,5,487,275,212,189,157,9,10,5,6
26,97,6,575,309,266,215,185,19,11,3,4
26,97,7,499,254,245,199,177,15,23,7,6
26,97,8,483,256,227,168,160,43,17,7,3
26,97,9,511,256,255,174,183,29,19,5,11
26,97,10,658,334,324,240,262,26,20,11,10
26,97,11,688,357,331,253,237,36,35,8,4
26,97,12,933,468,465,366,382,16,15,5,2
26,97,13,989,487,502,413,409,7,14,5,5
26,97,14,1019,500,519,449,446,3,7,4,4
26,97,15,763,396,367,360,322,0,2,0,2
26,97,16,603,331,272,303,245,1,1,1,4
26,97,17,373,178,195,167,174,2,3,0,5
26,97,18,326,114,212,110,202,1,1,2,2
26,99,0,873972,425615,448357,355279,366882,55074,65380,12325,11759
26,99,1,47525,24159,23366,18865,18107,4941,4889,1092,1025
26,99,2,49264,25183,24081,19598,18503,5137,4950,1077,1009
26,99,3,51923,26626,25297,20956,19891,4972,4837,1142,1100
26,99,4,51248,26440,24808,20956,19546,4699,4610,1103,1029
26,99,5,52025,26266,25759,20653,20070,4599,4728,1005,943
26,99,6,64322,32565,31757,25113,23632,5699,6550,1111,966
26,99,7,55786,28056,27730,22563,21320,3858,4848,1005,849
26,99,8,52492,25986,26506,21474,20905,3213,4195,1015,794
26,99,9,51405,25124,26281,20873,20650,3117,4317,785,766
26,99,10,57910,28234,29676,23485,23266,3432,4980,700,726
26,99,11,61580,29880,31700,25711,26330,3057,4184,628,682
26,99,12,65208,31703,33505,28152,28723,2627,3656,513,583
26,99,13,61016,29258,31758,26111,27682,2232,3076,419,387
26,99,14,48874,23137,25737,20849,22699,1592,2279,249,286
26,99,15,38481,17490,20991,15939,18710,988,1551,202,213
26,99,16,27380,11769,15611,10992,14410,487,811,127,153
26,99,17,18130,7258,10872,6804,10175,264,461,65,108
26,99,18,19403,6481,12922,6185,12263,160,458,87,140
26,101,0,24558,12662,11896,11542,11477,862,170,419,441
26,101,1,1052,509,543,481,512,29,23,38,46
26,101,2,1058,511,547,478,518,15,26,32,29
26,101,3,1237,612,625,582,600,19,23,40,65
26,101,4,1335,687,648,641,607,37,23,47,51
26,101,5,1348,813,535,608,515,193,11,29,36
26,101,6,1384,860,524,682,504,168,9,33,20
26,101,7,1224,711,513,572,491,118,9,28,24
26,101,8,1197,663,534,577,516,71,5,21,26
26,101,9,1168,641,527,553,507,72,4,34,33
26,101,10,1349,698,651,615,622,55,3,27,40
26,101,11,1560,847,713,786,695,41,3,25,12
26,101,12,1923,915,1008,866,969,23,11,16,13
26,101,13,2265,1084,1181,1048,1137,10,7,14,26
26,101,14,2109,1055,1054,1028,1029,5,6,14,4
26,101,15,1680,860,820,841,803,2,1,8,8
26,101,16,1207,566,641,564,634,0,2,5,3
26,101,17,748,346,402,343,398,1,2,3,4
26,101,18,714,284,430,277,420,3,2,5,1
26,103,0,66699,33570,33129,31757,31800,1173,439,545,507
26,103,1,3089,1563,1526,1474,1433,53,56,55,38
26,103,2,3342,1708,1634,1634,1539,46,44,34,46
26,103,3,3446,1737,1709,1670,1639,48,48,49,45
26,103,4,4750,2291,2459,2181,2351,69,59,67,61
26,103,5,7571,3794,3777,3523,3606,216,92,89,68
26,103,6,4108,2181,1927,1986,1813,130,32,46,39
26,103,7,3660,1940,1720,1748,1607,151,22,48,33
26,103,8,3898,2028,1870,1866,1789,113,16,37,33
26,103,9,3557,1838,1719,1702,1658,96,14,26,36
26,103,10,3481,1842,1639,1698,1581,92,9,20,27
26,103,11,3614,1840,1774,1747,1719,57,8,13,14
26,103,12,4378,2169,2209,2078,2121,43,14,27,15
26,103,13,4717,2319,2398,2250,2325,26,11,14,18
26,103,14,4484,2254,2230,2207,2170,21,8,6,7
26,103,15,3346,1698,1648,1669,1599,5,2,4,9
26,103,16,2104,1033,1071,1013,1054,3,1,5,5
26,103,17,1538,693,845,680,830,2,3,3,5
26,103,18,1616,642,974,631,966,2,0,2,8
26,105,0,29144,14439,14705,14014,14311,268,244,694,661
26,105,1,1549,781,768,750,739,23,39,41,60
26,105,2,1572,845,727,818,706,35,25,75,54
26,105,3,1752,880,872,842,830,41,40,74,80
26,105,4,1582,835,747,801,720,26,29,79,72
26,105,5,1439,799,640,766,622,28,18,75,48
26,105,6,1641,816,825,788,793,16,17,52,59
26,105,7,1456,743,713,717,687,17,9,44,33
26,105,8,1607,798,809,761,777,17,5,39,65
26,105,9,1462,717,745,685,712,15,13,42,39
26,105,10,1558,742,816,720,791,11,8,45,35
26,105,11,1719,868,851,845,837,6,9,32,23
26,105,12,2209,1066,1143,1041,1120,8,8,21,18
26,105,13,2529,1260,1269,1240,1251,8,6,24,24
26,105,14,2378,1177,1201,1158,1186,9,8,17,19
26,105,15,1756,865,891,853,874,4,5,12,9
26,105,16,1270,591,679,584,670,1,3,8,7
26,105,17,844,378,466,368,460,3,1,5,9
26,105,18,821,278,543,277,536,0,1,9,7
26,107,0,43453,21857,21596,20816,20555,906,882,557,496
26,107,1,2112,1097,1015,1039,963,78,70,55,39
26,107,2,2149,1143,1006,1090,956,71,57,52,40
26,107,3,2331,1162,1169,1120,1140,64,66,44,35
26,107,4,4138,2055,2083,1899,1907,136,152,69,68
26,107,5,5298,2888,2410,2633,2111,216,272,72,79
26,107,6,2511,1341,1170,1239,1097,88,64,57,46
26,107,7,2207,1122,1085,1072,1050,44,29,52,24
26,107,8,2128,1083,1045,1040,996,36,21,22,28
26,107,9,1986,995,991,965,949,15,22,11,30
26,107,10,2083,1014,1069,974,1039,25,16,25,19
26,107,11,2393,1205,1188,1165,1157,29,14,19,14
26,107,12,2978,1485,1493,1434,1447,26,23,26,16
26,107,13,3041,1485,1556,1457,1508,16,27,18,11
26,107,14,2700,1328,1372,1290,1344,24,21,14,17
26,107,15,2092,1018,1074,1001,1052,15,11,6,12
26,107,16,1594,760,834,741,817,13,8,3,6
26,107,17,955,417,538,402,530,8,5,8,5
26,107,18,757,259,498,255,492,2,4,4,7
26,109,0,22780,11547,11233,11028,10771,158,144,223,233
26,109,1,985,520,465,476,431,21,30,20,18
26,109,2,1018,517,501,462,461,19,26,24,26
26,109,3,1204,623,581,592,538,14,15,17,33
26,109,4,1244,663,581,612,546,14,10,22,20
26,109,5,1096,558,538,516,510,16,11,15,23
26,109,6,1163,605,558,566,518,7,7,22,7
26,109,7,1092,588,504,552,482,16,3,21,13
26,109,8,1197,638,559,607,533,11,3,14,24
26,109,9,1224,622,602,598,567,6,4,14,25
26,109,10,1261,670,591,633,566,7,6,16,10
26,109,11,1577,803,774,784,750,5,5,10,8
26,109,12,1879,950,929,924,896,8,3,10,9
26,109,13,2014,1038,976,1011,956,6,5,3,4
26,109,14,1879,934,945,906,921,4,4,3,3
26,109,15,1475,723,752,708,736,2,7,4,1
26,109,16,1030,495,535,489,524,1,2,3,3
26,109,17,669,311,358,309,355,0,2,2,4
26,109,18,773,289,484,283,481,1,1,3,2
26,111,0,83156,41170,41986,39272,40083,1025,817,1284,1150
26,111,1,4530,2314,2216,2211,2083,97,106,110,112
26,111,2,4766,2518,2248,2384,2125,99,94,120,107
26,111,3,5088,2586,2502,2453,2379,100,83,111,103
26,111,4,5381,2843,2538,2679,2378,114,95,103,112
26,111,5,4778,2448,2330,2296,2155,126,84,138,86
26,111,6,5234,2678,2556,2520,2423,94,63,119,84
26,111,7,5127,2634,2493,2464,2367,90,47,120,96
26,111,8,5138,2606,2532,2451,2372,66,45,85,94
26,111,9,4790,2396,2394,2246,2270,50,25,100,58
26,111,10,4936,2434,2502,2288,2362,44,25,62,67
26,111,11,5668,2803,2865,2708,2766,28,21,63,44
26,111,12,6223,3076,3147,2988,3047,36,30,50,38
26,111,13,5792,2821,2971,2743,2885,22,30,37,41
26,111,14,4946,2347,2599,2279,2505,32,31,30,34
26,111,15,3709,1729,1980,1681,1938,17,18,13,20
26,111,16,2824,1251,1573,1233,1549,3,6,16,13
26,111,17,2026,876,1150,849,1113,4,7,4,13
26,111,18,2200,810,1390,799,1366,3,7,3,28
26,113,0,15118,7620,7498,7464,7325,94,94,251,210
26,113,1,945,467,478,456,463,15,12,22,34
26,113,2,963,486,477,474,465,9,23,29,38
26,113,3,950,491,459,481,444,12,17,28,22
26,113,4,901,477,424,463,407,11,10,17,21
26,113,5,739,390,349,376,343,7,4,15,8
26,113,6,894,463,431,439,415,12,5,26,17
26,113,7,826,415,411,403,390,3,6,23,8
26,113,8,846,432,414,423,405,5,4,26,18
26,113,9,728,357,371,350,368,1,0,8,8
26,113,10,833,412,421,408,407,3,4,14,8
26,113,11,960,469,491,457,477,4,2,13,11
26,113,12,1182,626,556,621,550,1,2,6,6
26,113,13,1216,611,605,605,597,2,3,6,3
26,113,14,979,508,471,503,464,4,1,8,3
26,113,15,827,412,415,406,412,3,1,3,1
26,113,16,580,305,275,303,273,0,0,1,3
26,113,17,418,176,242,174,239,1,0,3,0
26,113,18,331,123,208,122,206,1,0,3,1
26,115,0,150500,74308,76192,71429,73268,2782,2696,2848,2793
26,115,1,7757,3987,3770,3795,3591,271,273,196,185
26,115,2,8762,4527,4235,4319,4020,282,256,278,248
26,115,3,9218,4632,4586,4430,4344,278,309,272,293
26,115,4,9254,4676,4578,4477,4361,251,240,267,320
26,115,5,8504,4410,4094,4171,3887,273,234,277,229
26,115,6,9296,4743,4553,4503,4345,247,217,244,208
26,115,7,8404,4238,4166,4025,4003,157,137,186,185
26,115,8,8844,4372,4472,4187,4304,153,124,217,185
26,115,9,8753,4316,4437,4139,4269,133,119,173,208
26,115,10,9745,4869,4876,4678,4679,146,142,204,194
26,115,11,10448,5159,5289,4984,5143,128,106,125,147
26,115,12,11870,5906,5964,5700,5755,156,147,133,123
